Site_Name,LATITUDE,LONGITUDE,C2H4Demand [kg/year],HCOOHDemand  [kg/year],CODemand  [kg/year],Feedstock [tCO2/year],Facility Type,Source,COMPANY,STATE,CO2CAPCOST [$/tCO2],Generation,Useful_ThermalE,elec[$/kWh]
NUCOR STEEL DECATUR,-282413.3952,809195.8255,0,0,0,401283,Steel_iron,EPA FLIGHT,unknown,AL,75,0,0,0.06
SSAB Iowa Inc.,458243.6851,428834.3614,0,0,0,378890,Steel_iron,EPA FLIGHT,unknown,IA,75,0,0,0.06
Delaware City Refinery,419661.2301,1719972.671,0,0,0,347530,Hydrogen Plant,EPA FLIGHT,unknown,DE,75,0,0,0.08
AIR LIQUIDE - CORPUS CHRISTI SMR,-1078240.185,-145651.6761,0,0,0,428722,Hydrogen Plant,EPA FLIGHT,unknown,TX,75,0,0,0.05
VALERO CORPUS CHRISTI REFINERY,-1077800.828,-146654.5126,0,0,0,387272,Hydrogen Plant,EPA FLIGHT,unknown,TX,75,0,0,0.05
Air Products LLC - Corpus Christi,-1078743.555,-144189.3399,0,0,0,184876,Hydrogen Plant,EPA FLIGHT,unknown,TX,75,0,0,0.05
AIR PRODUCTS & CHEMICALS INC - INDUSTRIAL GAS PRODUCTION FACILITY,-815417.8883,587222.6938,0,0,0,239560,Hydrogen Plant,EPA FLIGHT,unknown,LA,75,0,0,0.07
CHARTER STEEL,687733.6067,648423.4784,0,0,0,135864,Steel_iron,EPA FLIGHT,unknown,WI,75,0,0,0.08
KEYSTONE STEEL & WIRE CO,369977.8206,532501.9459,0,0,0,160824,Steel_iron,EPA FLIGHT,unknown,IL,75,0,0,0.06
UNITED TACONITE LLC - FAIRLANE PLANT,1104597.447,260127.1001,0,0,0,453040,Steel_iron,EPA FLIGHT,unknown,MN,75,0,0,0.07
Hibbing Taconite Company,1117298.854,230001.5542,0,0,0,274724,Steel_iron,EPA FLIGHT,unknown,MN,75,0,0,0.07
US Steel - Keetac,1110048.585,222917.6279,0,0,0,246893,Steel_iron,EPA FLIGHT,unknown,MN,75,0,0,0.07
ArcelorMittal Minorca Mine,1127546.874,263653.3055,0,0,0,226946,Steel_iron,EPA FLIGHT,unknown,MN,75,0,0,0.07
"Linde Hydrogen, c/o Chevron Refinery",483524.4173,-1325690.247,0,0,0,168990,Hydrogen Plant,EPA FLIGHT,unknown,UT,75,0,0,0.06
"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",-253732.902,534611.728,0,0,0,214019,Hydrogen Plant,EPA FLIGHT,unknown,TN,75,0,0,0.06
NUCOR STEEL MEMPHIS INC,-258136.0081,528564.0512,0,0,0,196155,Steel_iron,EPA FLIGHT,unknown,TN,75,0,0,0.06
NUCOR STEEL NEBRASKA,513689.5254,-111765.4377,0,0,0,207986,Steel_iron,EPA FLIGHT,unknown,NE,75,0,0,0.09
TIMKENSTEEL CORP (1576000613),461348.145,1217483.116,0,0,0,433104,Steel_iron,EPA FLIGHT,unknown,OH,75,0,0,0.08
ARCELORMITTAL WARREN  (0278000648),516547.8614,1257798.886,0,0,0,197049,Steel_iron,EPA FLIGHT,unknown,OH,75,0,0,0.07
"Nucor Steel Tuscaloosa, Inc.",-442283.4798,785365.1371,0,0,0,281090,Steel_iron,EPA FLIGHT,unknown,AL,75,0,0,0.06
HUNT REFINING COMPANY,-446825.3591,776465.1224,0,0,0,198309,Hydrogen Plant,EPA FLIGHT,unknown,AL,75,0,0,0.06
"Outokumpu Stainless USA, LLC",-677063.4804,758142.4351,0,0,0,167283,Steel_iron,EPA FLIGHT,unknown,AL,75,0,0,0.11
Air Products and Chemicals Inc./Detroit Hydrogen Facility Marathon Refinery,607209.9996,1049056.318,0,0,0,350789,Hydrogen Plant,EPA FLIGHT,unknown,MI,75,0,0,0.07
EES COKE BATTERY,605510.6463,1050940.627,0,0,0,277155,Steel_iron,EPA FLIGHT,unknown,MI,75,0,0,0.07
ARCELORMITTAL MONESSEN,413399.1272,1354240.471,0,0,0,146784,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.08
"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",455700.3618,885271.4983,0,0,0,331234,Steel_iron,EPA FLIGHT,unknown,IN,75,0,0,0.05
"LINDE GAS NORTH AMERICA LLC, LEMONT PLANT",490905.2465,652258.4955,0,0,0,385979,Hydrogen Plant,EPA FLIGHT,unknown,IL,75,0,0,0.06
PHILLIPS 66 BILLINGS REFINERY,988982.8223,-968933.4001,0,0,0,331103,Hydrogen Plant,EPA FLIGHT,unknown,MT,75,0,0,0.05
CHS INC LAUREL REFINERY,979006.5741,-992535.7891,0,0,0,286729,Hydrogen Plant,EPA FLIGHT,unknown,MT,75,0,0,0.05
SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,294093.1955,-757833.0066,0,0,0,114686,Hydrogen Plant,EPA FLIGHT,unknown,CO,75,0,0,0.07
"LINDE GAS NORTH AMERICA LLC, LIMA II PLANT",423278.7147,993172.1343,0,0,0,99085,Hydrogen Plant,EPA FLIGHT,unknown,OH,75,0,0,0.09
"LINDE GAS NORTH AMERICA LLC, LIMA I PLANT",423278.7147,993172.1343,0,0,0,93372,Hydrogen Plant,EPA FLIGHT,unknown,OH,75,0,0,0.09
"LINDE GAS NORTH AMERICA LLC, LIMA III PLANT",423278.7147,993172.1343,0,0,0,89484,Hydrogen Plant,EPA FLIGHT,unknown,OH,75,0,0,0.09
BRACKENRIDGE PLANT,464983.7381,1358747.043,0,0,0,125146,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.09
AIR PRODUCTS & CHEMICALS INC - Geismar SMR,-801382.1675,481521.6339,0,0,0,57053,Hydrogen Plant,EPA FLIGHT,unknown,LA,75,0,0,0.08
GERDAU AMERISTEEL CARTERSVILLE STEEL MILL,-304391.3598,1021606.706,0,0,0,88098,Steel_iron,EPA FLIGHT,unknown,GA,75,0,0,0.06
IPSCO KOPPEL TUBULARS CORP KOPPEL WORKS,481709.7413,1305334.469,0,0,0,77212,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.09
"SWVA, INC.",187331.6848,1169262.832,0,0,0,55675,Steel_iron,EPA FLIGHT,unknown,WV,75,0,0,0.07
CALUMET SHREVPORT REFINING LLC,-560202.0938,206318.4218,0,0,0,57326,Hydrogen Plant,EPA FLIGHT,unknown,LA,75,0,0,0.07
VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,-368232.6616,-100976.2109,0,0,0,112732,Hydrogen Plant,EPA FLIGHT,unknown,OK,75,0,0,0.05
"Calumet Montana Refining, LLC",1211879.08,-1154273.999,0,0,0,111522,Hydrogen Plant,EPA FLIGHT,unknown,MT,75,0,0,0.09
NUCOR STEEL AUBURN INC,771016.9841,1565671.936,0,0,0,103771,Steel_iron,EPA FLIGHT,unknown,NY,75,0,0,0.07
ARCELORMITTAL STEELTON LLC/STEELTON,468674.0185,1605482.836,0,0,0,99144,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.07
CHAPARRAL STEEL,122820.0309,1621334.326,0,0,0,76904,Steel_iron,EPA FLIGHT,unknown,VA,75,0,0,0.07
CMC Steel Florida,-706222.8269,1341900.479,0,0,0,80902,Steel_iron,EPA FLIGHT,unknown,FL,75,0,0,0.08
Erie Coke Corporation,629337.474,1301751.765,0,0,0,59672,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.06
Nucor Steel Longview,-571632.497,121008.4834,0,0,0,69147,Steel_iron,EPA FLIGHT,unknown,TX,75,0,0,0.05
ARK STEEL ASSOCIATES,-196727.1585,426629.7292,0,0,0,72064,Steel_iron,EPA FLIGHT,unknown,AR,75,0,0,0.04
Gerdau Special Steel North America - Jackson Mill,585163.9696,952171.0384,0,0,0,62460,Steel_iron,EPA FLIGHT,unknown,MI,75,0,0,0.08
SMI STEEL LLC,-402440.8783,851160.0545,0,0,0,114657,Steel_iron,EPA FLIGHT,unknown,AL,75,0,0,0.06
NUCOR STEEL BIRMINGHAM INC,-401645.0639,846322.062,0,0,0,102817,Steel_iron,EPA FLIGHT,unknown,AL,75,0,0,0.06
"NUCOR STEEL KANKAKEE, INC.",441528.8956,676945.0231,0,0,0,128776,Steel_iron,EPA FLIGHT,unknown,IL,75,0,0,0.06
CMC STEEL TENNESSEE,-102391.9427,1073394.25,0,0,0,90377,Steel_iron,EPA FLIGHT,unknown,TN,75,0,0,0.06
HollyFrontier Cheyenne Refining LLC,440398.5222,-730927.2278,0,0,0,108726,Hydrogen Plant,EPA FLIGHT,unknown,WY,75,0,0,0.07
INMETCO,485219.8113,1310122.2,0,0,0,55045,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.05
CMC Steel SC,-288260.2502,1365837.679,0,0,0,83317,Steel_iron,EPA FLIGHT,unknown,SC,75,0,0,0.07
GERDAU AMERISTEEL,-174618.1805,643387.2831,0,0,0,107865,Steel_iron,EPA FLIGHT,unknown,TN,75,0,0,0.04
"NUCOR STEEL MARION, INC. (0351010017)",417074.5607,1076403.219,0,0,0,96136,Steel_iron,EPA FLIGHT,unknown,OH,75,0,0,0.08
STD STEEL BURNHAM PLT,501031.373,1535787.743,0,0,0,70405,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.06
CMC Steel New Jersey,540830.5083,1806504.786,0,0,0,64004,Steel_iron,EPA FLIGHT,unknown,NJ,75,0,0,0.06
"LINDE GAS NORTH AMERICA LLC, SARALAND PLANT",-717914.9964,757179.2609,0,0,0,64332,Hydrogen Plant,EPA FLIGHT,unknown,AL,75,0,0,0.06
GERDAU MACSTEEL MONROE,561757.6087,1038173.294,0,0,0,117726,Steel_iron,EPA FLIGHT,unknown,MI,75,0,0,0.07
"Diamond Shamrock Refining Company, L.P.",-157207.2665,-524767.4589,0,0,0,66991,Hydrogen Plant,EPA FLIGHT,unknown,TX,75,0,0,0.04
"LINDE GAS NORTH AMERICA LLC, DECATUR PLANT",-282838.4753,815931.7305,0,0,0,116232,Hydrogen Plant,EPA FLIGHT,unknown,AL,75,0,0,0.06
HUNTINGTON INGALLS INCORPORATED,119910.0399,1713106.67,0,0,0,57422,Steel_iron,EPA FLIGHT,unknown,VA,75,0,0,0.07
Optimus Steel LLC,-826388.7669,185389.3521,0,0,0,89622,Steel_iron,EPA FLIGHT,unknown,TX,75,0,0,0.05
EVONIK CORPORATION,360848.2282,526488.1424,0,0,0,81338,Hydrogen Plant,EPA FLIGHT,unknown,IL,75,0,0,0.06
NLMK INDIANA,495750.3788,729996.8445,0,0,0,127562,Steel_iron,EPA FLIGHT,unknown,IN,75,0,0,0.07
NUCOR STEEL JACKSON INC,-563301.0644,548856.2506,0,0,0,97649,Steel_iron,EPA FLIGHT,unknown,MS,75,0,0,0.06
AK STEEL CORP MANSFIELD WORKS,447916.5963,1124197.201,0,0,0,127324,Steel_iron,EPA FLIGHT,unknown,OH,75,0,0,0.08
ROANOKE ELECTRIC STEEL CORPORATION,92557.87294,1398918.032,0,0,0,103663,Steel_iron,EPA FLIGHT,unknown,VA,75,0,0,0.07
"BD LAPLACE, LLC",-817794.0588,532983.1528,0,0,0,82455,Steel_iron,EPA FLIGHT,unknown,LA,75,0,0,0.05
PRAXAIR ONTARIO CA,-162232.9768,-1955665.802,0,0,0,79974,Hydrogen Plant,EPA FLIGHT,unknown,CA,75,0,0,0.1
TAMCO,-158492.4899,-1954810.38,0,0,0,75333,Steel_iron,EPA FLIGHT,unknown,CA,75,0,0,0.1
GERDAU - FORT SMITH MILL,-244882.9162,146479.381,0,0,0,85854,Steel_iron,EPA FLIGHT,unknown,AR,75,0,0,0.06
Air Liquide Hydrogen Plant,1498239.124,-1957945.888,0,0,0,68968,Hydrogen Plant,EPA FLIGHT,unknown,WA,75,0,0,0.05
"Linde Gas North America LLC, Anacortes Hydrogen Plant",1498285.596,-1958819.714,0,0,0,60984,Hydrogen Plant,EPA FLIGHT,unknown,WA,75,0,0,0.05
Republic Steel - Canton Plant,464690.1351,1222418.056,0,0,0,65202,Steel_iron,EPA FLIGHT,unknown,OH,75,0,0,0.08
HOEGANAES CORPORATION,-82506.47748,850476.331,0,0,0,66071,Steel_iron,EPA FLIGHT,unknown,TN,75,0,0,0.06
Phillips 66 BAYWAY REFINERY,559912.4953,1810797.555,0,0,0,120460,Hydrogen Plant,EPA FLIGHT,unknown,NJ,75,0,0,0.06
ERGON REFINING INC,-558955.0962,477047.6361,0,0,0,116341,Hydrogen Plant,EPA FLIGHT,unknown,MS,75,0,0,0.06
"St. Paul Park Refining Company, LLC",826035.9995,236546.461,0,0,0,95409,Hydrogen Plant,EPA FLIGHT,unknown,MN,75,0,0,0.08
Carpenter Technology - Latrobe Operations,436351.4609,1393968.004,0,0,0,74785,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.08
STERLING STEEL COMPANY LLC,497387.6888,518674.078,0,0,0,87838,Steel_iron,EPA FLIGHT,unknown,IL,75,0,0,0.06
"Air Products and Chemicals, Inc. - Joliet, IL H2 Plant",465186.553,647701.4681,0,0,0,89826,Hydrogen Plant,EPA FLIGHT,unknown,IL,75,0,0,0.06
CASCADE STEEL ROLLING MILLS INC,1166961.893,-2102693.814,0,0,0,76152,Steel_iron,EPA FLIGHT,unknown,OR,75,0,0,0.05
ExxonMobil Fuels & Lubricants Company Billings Refinery,992593.0204,-964442.8641,0,0,0,109803,Hydrogen Plant,EPA FLIGHT,unknown,MT,75,0,0,0.05
Superior Forge & Steel Corporation,422033.9692,993749.179,0,0,0,19390,Steel_iron,EPA FLIGHT,unknown,OH,75,0,0,0.09
UNIVERSAL STAINLESS BRIDGEVILLE PLT,433013.2255,1332407.294,0,0,0,47703,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.09
CALUMET LUBRICANTS CO LP,-546312.4086,231940.9453,0,0,0,21585,Hydrogen Plant,EPA FLIGHT,unknown,LA,75,0,0,0.07
"CMC Steel Oklahoma, LLC",-393223.9615,-31704.40029,0,0,0,25226,Steel_iron,EPA FLIGHT,unknown,OK,75,0,0,0.05
FINKL & SONS CO,504455.3082,693505.7071,0,0,0,44795,Steel_iron,EPA FLIGHT,unknown,IL,75,0,0,0.06
SOLVAY CHEMICALS INC,1259821.746,-2060866.039,0,0,0,47954,Hydrogen Plant,EPA FLIGHT,unknown,WA,75,0,0,0.05
VINTON STEEL LLC,-563462.0601,-993816.5178,0,0,0,46392,Steel_iron,EPA FLIGHT,unknown,TX,75,0,0,0.06
Andeavor EL PASO ALL SITES,-586923.4238,-980232.2849,0,0,0,41810,Hydrogen Plant,EPA FLIGHT,unknown,TX,75,0,0,0.06
"JSW Steel USA Ohio, Inc.",420126.6279,1290579.517,0,0,0,38002,Steel_iron,EPA FLIGHT,unknown,OH,75,0,0,0.09
SAN JOAQUIN REFINING CO INC,14649.96762,-2055100.121,0,0,0,28104,Hydrogen Plant,EPA FLIGHT,unknown,CA,75,0,0,0.11
ELLWOOD QUALITY STEELS,498802.7168,1300374.626,0,0,0,38927,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.05
ALTON STEEL COMPANY,170528.9512,502855.6354,0,0,0,33532,Steel_iron,EPA FLIGHT,unknown,IL,75,0,0,0.08
CMC Steel Arizona,-353638.3176,-1435804.501,0,0,0,39784,Steel_iron,EPA FLIGHT,unknown,AZ,75,0,0,0.05
Mid American Steel & Wire,-383609.8871,-69167.91969,0,0,0,49939,Steel_iron,EPA FLIGHT,unknown,OK,75,0,0,0.05
"Gerdau Ameristeel US, Inc - Charlotte Mill",-133175.7824,1361188.555,0,0,0,46136,Steel_iron,EPA FLIGHT,unknown,NC,75,0,0,0.06
"Coffeyville Resources Refining & Marketing, LLC",-50629.51277,34703.73288,0,0,0,17878,Hydrogen Plant,EPA FLIGHT,unknown,KS,75,0,0,0.09
GERDAU AMERISTEEL US INC,468466.0359,410095.7021,0,0,0,30905,Steel_iron,EPA FLIGHT,unknown,IA,75,0,0,0.06
Praxair Inc,748275.4139,1368526.067,0,0,0,34154,Hydrogen Plant,EPA FLIGHT,unknown,NY,75,0,0,0.06
Gerdau Ameristeel: St. Paul Mill,830503.2277,235718.6596,0,0,0,47563,Steel_iron,EPA FLIGHT,unknown,MN,75,0,0,0.08
Praxair Inc.,723425.5246,951857.6744,0,0,0,27666,Hydrogen Plant,EPA FLIGHT,unknown,MI,75,0,0,0.08
AIR PRODUCTS AND CHEMICALS INCORPORATED,406774.4781,-2167341.367,0,0,0,49662,Hydrogen Plant,EPA FLIGHT,unknown,CA,75,0,0,0.1
North American Hoganas,430752.0067,1432565.426,0,0,0,30442,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.04
MARTIN OPERATING PTNR LP,-457600.3182,303431.4589,0,0,0,18791,Hydrogen Plant,EPA FLIGHT,unknown,AR,75,0,0,0.07
United Refining Company,608286.4784,1384354.399,0,0,0,36689,Hydrogen Plant,EPA FLIGHT,unknown,PA,75,0,0,0.07
ELLWOOD NATL FORGE,607506.9021,1372316.66,0,0,0,28616,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.07
UNION ELEC HARMON CREEK PLT,433288.1772,1306288.073,0,0,0,37457,Steel_iron,EPA FLIGHT,unknown,PA,75,0,0,0.08
Lemont Refinery,491785.9331,656855.128,0,0,0,50491,Hydrogen Plant,EPA FLIGHT,unknown,IL,75,0,0,0.06
Marathon Petroleum Corporation,1089978.001,-529712.9189,0,0,0,15119,Hydrogen Plant,EPA FLIGHT,unknown,ND,75,0,0,0.07
Paulsboro Refining Company LLC,453473.7418,1745196.92,0,0,0,1624,Hydrogen Plant,EPA FLIGHT,unknown,NJ,75,0,0,0.09
ERGON WEST VIRGINIA INC,452696.6938,1283893.914,0,0,0,8395,Hydrogen Plant,EPA FLIGHT,unknown,WV,75,0,0,0.07
"Air Products and Chemicals, Inc.",248062.8163,981505.6807,0,0,0,8904,Hydrogen Plant,EPA FLIGHT,unknown,OH,75,0,0,0.08
PRAXAIR INC,432617.6291,1729854.932,0,0,0,7058,Hydrogen Plant,EPA FLIGHT,unknown,NJ,75,0,0,0.1
LION OIL CO-EL DORADO REFINERY,-475770.9346,307936.5446,0,0,0,11312,Hydrogen Plant,EPA FLIGHT,unknown,AR,75,0,0,0.07
CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,-522468.5307,240848.9727,0,0,0,15156,Hydrogen Plant,EPA FLIGHT,unknown,LA,75,0,0,0.06
AIR LIQUIDE - FREEPORT HYCO PLANT,-950232.9541,60107.82818,0,0,0,257,Hydrogen Plant,EPA FLIGHT,unknown,TX,75,0,0,0.05
"Olin Blue Cube, Freeport, TX",-951445.7519,60548.19493,0,0,0,2,Hydrogen Plant,EPA FLIGHT,unknown,TX,75,0,0,0.05
MESABI NUGGET DELAWARE LLC,1131437.002,285090.154,0,0,0,182,Steel_iron,EPA FLIGHT,unknown,MN,75,0,0,0.07
MONARCH CEMENT COMPANY (THE),33452.64935,49594.52081,0,0,0,828264,Cement,EPA FLIGHT,MONARCH CEMENT CO (THE) (100%),KS,80,0,0,0.07
Argos Cement LLC,-780238.1649,1293787.108,0,0,0,801284,Cement,EPA FLIGHT,ARGOS USA (100%),FL,80,0,0,0.09
LAFARGE BUILDING MATERIALS INC,770345.1411,1795780.707,0,0,0,1045772,Cement,EPA FLIGHT,LAFARGE NORTH AMERICA INC (100%),NY,80,0,0,0.06
MOUNTAIN CEMENT CO,461740.5781,-797016.1896,0,0,0,561644,Cement,EPA FLIGHT,EAGLE MATERIALS INC (100%),WY,80,0,0,0.07
HOLCIM (US) INC. D/B/A LAFARGE ALPENA,912555.8351,987854.0718,0,0,0,1704142,Cement,EPA FLIGHT,LAFARGE NORTH AMERICA INC (100%),MI,80,0,0,0.11
ASH GROVE CEMENT COMPANY-DURKEE,978632.0193,-1683949.228,0,0,0,712536,Cement,EPA FLIGHT,CRH AMERICAS MATERIALS INC (100%),OR,80,0,0,0.06
ARGOS USA -Martinsburg,362174.0634,1527889.277,0,0,0,876545,Cement,EPA FLIGHT,ARGOS USA (100%),WV,80,0,0,0.07
Alamo San Antonio Cement Plant,-877798.548,-229268.0348,0,0,0,931240,Cement,EPA FLIGHT,ALAMO CEMENT CO (100%),TX,80,0,0,0.05
ROANOKE CEMENT CO - CLOVERDALE,113371.9699,1395718.533,0,0,0,807568,Cement,EPA FLIGHT,TITAN AMERICA LLC (100%),VA,80,0,0,0.07
LONE STAR INDUSTRIES,-6755.0158,567173.4611,0,0,0,816865,Cement,EPA FLIGHT,RC LONESTAR INC (100%),MO,80,0,0,0.07
LEHIGH CEMENT COMPANY LLC,389205.8599,1592618.406,0,0,0,1809968,Cement,EPA FLIGHT,LEHIGH HANSON INC (100%),MD,80,0,0,0.11
ASH GROVE CEMENT COMPANY-Louisville,392838.334,-12925.86567,0,0,0,720751,Cement,EPA FLIGHT,"CRH Americas Materials, Inc (100%)",NE,80,0,0,0.06
St Marys Cement INC,921355.5752,836862.4627,0,0,0,916989,Cement,EPA FLIGHT,VOTORANTIM CIMENTOS NORTH AMERICA INC (100%),MI,80,0,0,0.08
Lehigh Cement LLC,150403.7823,884869.7784,0,0,0,578909,Cement,EPA FLIGHT,LEHIGH CEMENT CO LLC (100%),IN,80,0,0,0.07
"CEMEX Construction Materials South, LLC",-871038.5011,-211191.6753,0,0,0,1527431,Cement,EPA FLIGHT,CEMEX INC (100%),TX,80,0,0,0.07
TXI Hunter Cement Plant,-857501.632,-196741.2298,0,0,0,1146780,Cement,EPA FLIGHT,MARTIN MARIETTA MATERIALS INC (100%),TX,80,0,0,0.07
Argos Cement LLC - Harleyville Plant,-360738.3551,1433306.481,0,0,0,560119,Cement,EPA FLIGHT,ARGOS USA (100%),SC,80,0,0,0.07
HOLCIM (US) Inc,-557360.9489,-90738.65822,0,0,0,1377578,Cement,EPA FLIGHT,HOLCIM (US) INC (100%),TX,80,0,0,0.05
TXI OPERATIONS,-562915.7245,-95888.90129,0,0,0,1060334,Cement,EPA FLIGHT,MARTIN MARIETTA MATERIALS INC (100%),TX,80,0,0,0.05
ASH GROVE CEMENT COMPANY,-556550.6805,-94066.18979,0,0,0,713101,Cement,EPA FLIGHT,CRH AMERICAS MATERIALS INC (100%),TX,80,0,0,0.05
Holcim (US) Inc. - Portland Plant,136576.5433,-780941.3009,0,0,0,961154,Cement,EPA FLIGHT,HOLCIM (US) INC (100%),CO,80,0,0,0.09
GCC RIO GRANDE INC,106887.98,-747735.5444,0,0,0,637046,Cement,EPA FLIGHT,GCC OF AMERICA (100%),CO,80,0,0,0.09
LEHIGH CEMENT COMPANY LLC,180102.0073,820361.1778,0,0,0,507876,Cement,EPA FLIGHT,LEHIGH HANSON INC (100%),IN,80,0,0,0.07
Fairborn Cement Company LLC,319893.0394,1018763.951,0,0,0,485982,Cement,EPA FLIGHT,EAGLE MATERIALS INC (100%),OH,80,0,0,0.1
SIGNAL MOUNTAIN CEMENT CO,-214726.5253,961143.4822,0,0,0,631042,Cement,EPA FLIGHT,RC LONESTAR INC (100%),TN,80,0,0,0.06
TEXAS LEHIGH CEMENT COMPANY LP,-829715.2093,-178874.4306,0,0,0,1002355,Cement,EPA FLIGHT,TEXAS LEHIGH CEMENT CO LP (100%),TX,80,0,0,0.08
Brooksville South Cement Plant,-899669.7,1325745.121,0,0,0,1007913,Cement,EPA FLIGHT,CEMEX INC (100%),FL,80,0,0,0.08
Central Plains Cement Company LLC,185429.2896,135572.3681,0,0,0,750993,Cement,EPA FLIGHT,CENTRAL PLAINS CEMENT CO LLC (100%),MO,80,0,0,0.08
LEHIGH CEMENT CO LLC,-399831.7712,870777.1513,0,0,0,547699,Cement,EPA FLIGHT,LEHIGH HANSON INC (100%),AL,80,0,0,0.06
KOSMOS CEMENT CO,106489.5445,875926.2583,0,0,0,1006139,Cement,EPA FLIGHT,CEMEX INC (75%); BUZZI UNICEM USA (25%),KY,80,0,0,0.07
RIVER CEMENT COMPANY DBA BUZZI UNICEM USA,90896.48656,491114.1517,0,0,0,1788558,Cement,EPA FLIGHT,BUZZI UNICEM USA (100%),MO,80,0,0,0.07
Ash Grove Cement Company-LEAMINGTON,348510.4565,-1372307.455,0,0,0,656117,Cement,EPA FLIGHT,CRH Americas Materials INC (100%),UT,80,0,0,0.06
CalPortland Company Mojave Plant,-40711.00422,-2000726.031,0,0,0,1106706,Cement,EPA FLIGHT,TAIHEIYO CEMENT USA INC (100%),CA,80,0,0,0.11
NATIONAL CEMENT CO OF CALIFORNIA INC,-54281.95896,-2044319.965,0,0,0,803421,Cement,EPA FLIGHT,NATIONAL CEMENT (100%),CA,80,0,0,0.11
LEHIGH SOUTHWEST CEMENT CO,-29419.73979,-2002955.946,0,0,0,622704,Cement,EPA FLIGHT,LEHIGH HANSON INC (100%),CA,80,0,0,0.11
CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,-96076.85708,1083577.645,0,0,0,484503,Cement,EPA FLIGHT,CEMEX INC (100%),TN,80,0,0,0.06
ILLINOIS CEMENT CO,449999.4951,574104.7824,0,0,0,973453,Cement,EPA FLIGHT,EAGLE MATERIALS INC (100%),IL,80,0,0,0.06
ASH GROVE CEMENT-FOREMAN,-424651.3558,145159.5142,0,0,0,943376,Cement,EPA FLIGHT,ASH GROVE CEMENT CO (100%),AR,80,0,0,0.06
"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",-524944.7247,763811.3773,0,0,0,535751,Cement,EPA FLIGHT,CEMEX INC (100%),AL,80,0,0,0.07
TARMAC PENNSUCO COMPLEX,-1163181.663,1574033.855,0,0,0,1242289,Cement,EPA FLIGHT,TITAN AMERICA LLC (100%),FL,80,0,0,0.08
CEMEX MIAMI,-1173454.788,1570719.417,0,0,0,764383,Cement,EPA FLIGHT,CEMEX INC (100%),FL,80,0,0,0.08
HOLCIM (US) INC. DEVIL\S SLIDE PLANT,504870.1404,-1289111.287,0,0,0,719777,Cement,EPA FLIGHT,HOLCIM (US) INC (100%),UT,80,0,0,0.06
ASH GROVE CEMENT CO-CHANUTE PLANT,22412.68044,47183.49362,0,0,0,1135364,Cement,EPA FLIGHT,CRH AMERICAS MATERIALS INC (100%),KS,80,0,0,0.09
"Lone Star Industries, Inc. /dba/ BUZZI UNICEM USA",-577341.7327,-417812.2433,0,0,0,594072,Cement,EPA FLIGHT,BUZZI UNICEM USA (100%),TX,80,0,0,0.05
Lehigh Cement Co. LLC Nazareth,550007.0023,1720142.185,0,0,0,684340,Cement,EPA FLIGHT,LEHIGH CEMENT CO LLC (100%),PA,80,0,0,0.05
HERCULES CEMENT STOCKERTOWN PLT QUARRY,552808.3646,1722064.242,0,0,0,609452,Cement,EPA FLIGHT,RC LONESTAR INC (100%),PA,80,0,0,0.05
HOLCIM (US) INC.,-354758.9129,1434448.319,0,0,0,1213044,Cement,EPA FLIGHT,HOLCIM (US) INC (100%),SC,80,0,0,0.09
CalPortland Company Rillito Plant,-456475.9767,-1411602.714,0,0,0,951572,Cement,EPA FLIGHT,TAIHEIYO CEMENT USA INC (100%),AZ,80,0,0,0.08
LONE STAR INDUSTRIES INC,274524.1601,775653.4729,0,0,0,920795,Cement,EPA FLIGHT,BUZZI UNICEM USA (100%),IN,80,0,0,0.08
CONTINENTAL CEMENT COMPANY LLC,254053.6146,398132.7902,0,0,0,738498,Cement,EPA FLIGHT,SUMMIT MATERIALS LLC (100%),MO,80,0,0,0.07
"EAGLE MATERIALS, INC.",-146294.6952,16779.50822,0,0,0,511085,Cement,EPA FLIGHT,EAGLE MATERIALS INC (100%),OK,80,0,0,0.08
HOLCIM (US) INC STE GENEVIEVE PLANT,83422.91643,498403.3486,0,0,0,3252920,Cement,EPA FLIGHT,HOLCIM (US) INC (100%),MO,80,0,0,0.06
